年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2021,2,仙台,連坊,28676,13130,1887,1809,,,,,,102,,11141,,15546,7812,3559,2458,,1179,538,
2021,2,仙台,薬師堂,42600,20549,2978,2806,,,,,,124,,17447,,22051,12498,4608,2040,3,1807,1095,
2021,2,仙台,卸町,34703,17886,3120,2981,,,,,,154,,14611,1,16817,12435,238,2153,1,1254,736,
2021,2,仙台,六丁の目,29149,14119,2349,2204,,,,,,134,,11636,,15030,10674,1070,2332,,469,485,
2021,2,仙台,荒井,20847,9076,1425,1359,,,,,,177,,7474,,11771,8334,161,1820,9,638,809,
2021,2,五橋,泉中央,13374,5683,737,692,,,,,,86,,4860,,7691,4907,82,2059,,416,227,
2021,2,五橋,八乙女,4223,1713,218,213,,,,,,28,,1467,,2510,2053,,322,1,76,58,
2021,2,五橋,黒松,1590,594,25,24,,,,,,8,,561,,996,679,,193,,50,74,
2021,2,五橋,旭ヶ丘,2515,945,84,75,,,,,,4,,857,,1570,1045,1,230,,164,130,
2021,2,五橋,台原,2481,1150,122,121,,,,,,4,,1024,,1331,881,1,215,,96,138,
2021,2,五橋,北仙台,4172,2256,215,187,,,,,,7,,2033,1,1916,1395,17,327,,121,56,
2021,2,五橋,北四番丁,5485,3182,270,248,,,,,,6,,2906,,2303,1576,167,217,,213,130,
2021,2,五橋,勾当台公園,10566,6652,766,714,,,,,,32,,5854,,3914,3042,57,86,,597,132,
2021,2,五橋,広瀬通,5346,3458,519,509,,,,,,23,,2916,,1888,1399,22,222,5,159,81,
2021,2,五橋,仙台,18056,10732,1866,1766,,,,,,98,,8768,,7324,4614,275,706,,969,760,
2021,2,五橋,愛宕橋,223,75,7,7,,,,,,7,,61,,148,96,1,19,,18,14,
2021,2,五橋,河原町,3655,1658,228,216,,,,,,15,,1415,,1997,1447,151,187,,88,124,
2021,2,五橋,長町一丁目,4443,2427,211,188,,,,,,6,,2210,,2016,1386,65,211,,220,134,
2021,2,五橋,長町,11944,6898,620,543,,,,,,29,,6249,,5046,3486,107,463,,704,286,
2021,2,五橋,長町南,10483,5165,583,479,,,,,,23,,4559,,5318,3761,74,602,,499,382,
2021,2,五橋,富沢,8167,4104,321,301,,,,,,14,,3769,,4063,3372,18,472,,107,94,
2021,2,五橋,八木山動物公園,417,246,13,12,,,,,,13,,220,,171,104,,17,,22,28,
2021,2,五橋,青葉山,558,319,27,27,,,,,,2,,290,,239,73,63,95,,3,5,
2021,2,五橋,川内,183,147,39,37,,,,,,1,,107,,36,21,2,8,,4,1,
2021,2,五橋,国際センター,301,166,21,20,,,,,,2,,143,,135,28,50,31,,26,,
2021,2,五橋,大町西公園,225,189,30,30,,,,,,2,,157,,36,21,,3,,6,6,
2021,2,五橋,青葉通一番町,701,396,42,42,,,,,,6,,348,,305,152,2,6,,98,47,
2021,2,五橋,宮城野通,94,54,5,4,,,,,,4,,45,,40,19,,1,,18,2,
2021,2,五橋,連坊,117,59,12,11,,,,,,,,47,,58,19,,13,,3,23,
2021,2,五橋,薬師堂,582,324,39,37,,,,,,2,,283,,258,215,,6,,16,21,
2021,2,五橋,卸町,908,373,33,32,,,,,,12,,328,,535,407,51,5,,37,35,
2021,2,五橋,六丁の目,457,318,51,51,,,,,,10,,257,,139,109,,6,,2,22,
2021,2,五橋,荒井,479,114,16,16,,,,,,3,,95,,365,326,,4,1,19,15,
2021,2,愛宕橋,泉中央,3705,1649,327,295,,,,,,41,,1281,,2056,990,17,779,,159,111,
2021,2,愛宕橋,八乙女,919,432,79,77,,,,,,6,,347,,487,320,,103,,30,34,
2021,2,愛宕橋,黒松,403,107,10,9,,,,,,4,,93,,296,221,,45,,23,7,
2021,2,愛宕橋,旭ヶ丘,543,206,28,27,,,,,,2,,176,,337,158,,89,,53,37,
2021,2,愛宕橋,台原,637,273,29,23,,,,,,,,244,,364,224,,52,,76,12,
2021,2,愛宕橋,北仙台,1183,486,64,64,,,,,,3,,419,,697,401,24,174,,77,21,
2021,2,愛宕橋,北四番丁,1713,924,79,77,,,,,,1,,844,,789,526,36,42,,104,81,
2021,2,愛宕橋,勾当台公園,5339,2662,431,420,,,,,,21,,2210,,2677,2145,,35,,426,71,
2021,2,愛宕橋,広瀬通,4069,2506,456,447,,,,,,12,,2038,,1563,1207,14,126,,133,83,
2021,2,愛宕橋,仙台,14931,8271,1546,1495,,,,,,60,,6665,,6660,4332,376,462,,1014,476,
2021,2,愛宕橋,五橋,256,104,15,15,,,,,,2,,87,,152,87,1,11,1,27,25,
2021,2,愛宕橋,河原町,429,143,19,18,,,,,,5,,119,,286,143,12,30,,89,12,
2021,2,愛宕橋,長町一丁目,1247,550,94,83,,,,,,2,,454,,697,388,2,58,,152,97,
2021,2,愛宕橋,長町,4932,2416,308,296,,,,,,14,,2094,,2516,1285,438,186,,460,147,
2021,2,愛宕橋,長町南,3243,1676,185,171,,,,,,30,,1461,,1567,954,,151,,342,120,
2021,2,愛宕橋,富沢,1620,690,69,65,,,,,,2,,619,,930,652,1,192,,56,29,
2021,2,愛宕橋,八木山動物公園,103,31,1,1,,,,,,1,,29,,72,60,,1,,10,1,
2021,2,愛宕橋,青葉山,337,171,18,18,,,,,,1,,152,,166,81,32,45,,,8,
2021,2,愛宕橋,川内,171,136,9,7,,,,,,4,,123,,35,21,6,6,,,2,
2021,2,愛宕橋,国際センター,167,83,16,15,,,,,,,,67,,84,22,49,10,,3,,
2021,2,愛宕橋,大町西公園,252,148,32,28,,,,,,2,,114,,104,77,1,1,,20,5,
2021,2,愛宕橋,青葉通一番町,835,496,43,40,,,,,,12,,441,,339,159,9,5,,126,40,
2021,2,愛宕橋,宮城野通,139,92,9,9,,,,,,2,,81,,47,37,,1,,6,3,
2021,2,愛宕橋,連坊,62,24,11,3,,,,,,,,13,,38,18,,,,9,11,
2021,2,愛宕橋,薬師堂,151,80,12,12,,,,,,1,,67,,71,58,,1,,9,3,
2021,2,愛宕橋,卸町,371,149,12,12,,,,,,6,,131,,222,192,,6,,21,3,
2021,2,愛宕橋,六丁の目,224,86,28,28,,,,,,4,,54,,138,88,,24,,4,22,
2021,2,愛宕橋,荒井,212,80,4,3,,,,,,1,,75,,132,112,,2,,15,3,
2021,2,河原町,泉中央,5622,2222,255,226,,,,,,41,,1926,,3400,2428,,570,,214,188,
2021,2,河原町,八乙女,1318,473,57,45,,,,,,10,,406,,845,568,,218,,51,8,
2021,2,河原町,黒松,596,274,36,35,,,,,,5,,233,,322,256,,13,,29,24,
2021,2,河原町,旭ヶ丘,931,379,51,45,,,,,,14,,314,,552,417,,21,,84,30,
2021,2,河原町,台原,902,357,56,53,,,,,,,,301,,545,265,,104,,34,142,
2021,2,河原町,北仙台,2413,1119,153,144,,,,,,5,,961,,1294,948,7,122,,96,121,
2021,2,河原町,北四番丁,4450,2233,162,155,,,,,,10,,2061,,2217,1859,17,59,,150,132,
2021,2,河原町,勾当台公園,10816,5414,580,559,,,,,,14,,4820,,5402,4521,1,108,,618,154,
2021,2,河原町,広瀬通,9912,5538,625,607,,,,,,15,,4898,,4374,3693,24,173,,362,122,
2021,2,河原町,仙台,36705,17955,2886,2755,,,,,,55,,15014,,18750,15247,366,748,,1476,913,
2021,2,河原町,五橋,4240,1901,252,240,,,,,,14,,1635,,2339,1693,182,248,,90,126,
2021,2,河原町,愛宕橋,424,146,17,17,,,,,,3,,126,,278,117,20,39,1,91,10,
2021,2,河原町,長町一丁目,783,370,85,79,,,,,,13,,272,,413,172,,8,,134,99,
2021,2,河原町,長町,6073,3381,545,482,,,,,,15,,2821,,2692,1512,55,180,,656,289,
2021,2,河原町,長町南,6609,3523,518,460,,,,,,23,,2982,,3086,1799,6,174,,753,354,
2021,2,河原町,富沢,2546,1130,178,170,,,,,,6,,946,,1416,1104,,120,,135,57,
2021,2,河原町,八木山動物公園,197,102,5,1,,,,,,5,,92,,95,63,,4,,21,7,
2021,2,河原町,青葉山,456,138,16,16,,,,,,1,,121,,318,205,,89,,10,14,
2021,2,河原町,川内,147,111,5,5,,,,,,1,,105,,36,22,,1,,13,,
2021,2,河原町,国際センター,302,161,26,26,,,,,,5,,130,,141,29,30,69,,4,9,
2021,2,河原町,大町西公園,445,260,14,14,,,,,,2,,244,,185,168,,2,,14,1,
2021,2,河原町,青葉通一番町,2107,1026,104,101,,,,,,8,,914,,1081,894,1,3,,172,11,
2021,2,河原町,宮城野通,376,258,26,25,,,,,,1,,231,,118,76,,3,,20,19,
2021,2,河原町,連坊,49,27,4,4,,,,,,,,23,,22,11,,,,11,,
2021,2,河原町,薬師堂,218,122,7,7,,,,,,,,115,,96,75,,,,14,7,
2021,2,河原町,卸町,484,232,30,27,,,,,,2,,200,,252,146,,34,,59,13,
2021,2,河原町,六丁の目,305,86,6,6,,,,,,1,,79,,219,177,,2,,21,19,
2021,2,河原町,荒井,266,75,5,4,,,,,,18,,52,,191,156,,,,11,24,
2021,2,長町一丁目,泉中央,3791,1712,158,139,,,,,,55,,1499,,2079,1508,1,337,,162,71,
2021,2,長町一丁目,八乙女,881,367,41,32,,,,,,21,,305,,514,378,,76,,21,39,
2021,2,長町一丁目,黒松,564,158,22,22,,,,,,4,,132,,406,283,,52,,33,38,
2021,2,長町一丁目,旭ヶ丘,1008,322,15,15,,,,,,9,,298,,686,490,,65,,73,58,
2021,2,長町一丁目,台原,897,316,41,35,,,,,,2,,273,,581,340,,134,,57,50,
2021,2,長町一丁目,北仙台,2084,652,83,75,,,,,,13,,556,,1432,897,15,315,,86,119,
2021,2,長町一丁目,北四番丁,3757,1708,147,140,,,,,,18,,1543,,2049,1524,,248,2,180,95,
2021,2,長町一丁目,勾当台公園,8849,3752,399,372,,,,,,32,,3321,,5097,4410,,85,,415,187,
2021,2,長町一丁目,広瀬通,7371,3470,372,358,,,,,,9,,3089,,3901,3399,,151,,245,106,
2021,2,長町一丁目,仙台,26372,11326,1521,1395,,,,,,69,,9736,,15046,10973,593,1412,,1371,697,
2021,2,長町一丁目,五橋,4869,2552,202,183,,,,,,8,,2342,,2317,1550,54,308,,273,132,
2021,2,長町一丁目,愛宕橋,1042,472,76,73,,,,,,6,,389,1,570,360,6,30,,111,63,
2021,2,長町一丁目,河原町,743,290,64,61,,,,,,6,,220,,453,183,,12,1,159,98,
2021,2,長町一丁目,長町,2293,885,144,130,,,,,,21,,720,,1408,598,2,36,,505,267,
2021,2,長町一丁目,長町南,5543,2570,439,370,,,,,,40,,2091,,2973,1392,1,190,,1016,374,
2021,2,長町一丁目,富沢,2487,1063,89,80,,,,,,6,,968,,1424,1087,1,108,,138,90,
2021,2,長町一丁目,八木山動物公園,245,95,6,4,,,,,,3,,86,,150,45,,57,,25,23,
2021,2,長町一丁目,青葉山,351,204,8,8,,,,,,1,,195,,147,46,,97,,3,1,
2021,2,長町一丁目,川内,223,136,10,10,,,,,,,,126,,87,63,,18,,6,,
2021,2,長町一丁目,国際センター,387,108,21,21,,,,,,3,,84,,279,85,84,105,,4,1,
2021,2,長町一丁目,大町西公園,383,219,23,18,,,,,,,,196,,164,152,1,2,,7,2,
2021,2,長町一丁目,青葉通一番町,1442,862,76,68,,,,,,19,,767,,580,350,1,22,,173,34,
2021,2,長町一丁目,宮城野通,271,182,5,5,,,,,,2,,175,,89,54,3,3,,19,10,
2021,2,長町一丁目,連坊,231,139,5,5,,,,,,1,,133,,92,51,,9,,10,22,
2021,2,長町一丁目,薬師堂,496,229,37,25,,,,,,3,,189,,267,141,2,75,,23,26,
2021,2,長町一丁目,卸町,704,287,22,19,,,,,,3,,262,,417,261,,83,,35,38,
2021,2,長町一丁目,六丁の目,509,205,56,56,,,,,,8,,141,,304,172,,116,,14,2,
2021,2,長町一丁目,荒井,602,181,19,19,,,,,,5,,157,,421,161,,202,,32,26,
2021,2,長町,泉中央,11462,4548,532,463,,,,,,224,,3792,,6914,4412,86,1530,,411,475,
2021,2,長町,八乙女,3897,1386,173,159,,,,,,58,,1155,,2511,1619,47,609,,118,118,
2021,2,長町,黒松,1314,530,28,25,,,,,,26,,476,,784,533,1,79,,108,63,
2021,2,長町,旭ヶ丘,2599,947,142,124,,,,,,34,,771,,1652,1070,,176,,190,216,
2021,2,長町,台原,2556,1096,111,101,,,,,,7,,978,,1460,870,,281,,173,136,
2021,2,長町,北仙台,4180,1794,184,169,,,,,,46,,1564,,2386,1664,16,215,,200,291,
2021,2,長町,北四番丁,11728,5429,551,498,,,,,,35,,4843,,6299,4942,12,426,2,524,393,
2021,2,長町,勾当台公園,25627,12322,1024,962,,,,,,91,,11206,1,13305,11312,1,198,4,1338,452,
2021,2,長町,広瀬通,15876,8720,994,951,,,,,,58,,7668,,7156,5714,15,359,,741,327,
2021,2,長町,仙台,33154,16399,2706,2475,,,,,,259,,13434,,16755,10291,47,1268,4,3411,1734,
2021,2,長町,五橋,12458,7468,625,573,,,,,,19,,6824,,4990,3439,117,517,,706,211,
2021,2,長町,愛宕橋,4792,2359,273,262,,,,,,13,,2072,1,2433,1202,475,249,,400,107,
2021,2,長町,河原町,5812,3270,481,417,,,,,,25,,2764,,2542,1371,50,151,,686,284,
2021,2,長町,長町一丁目,2398,894,164,135,,,,,,16,,714,,1504,723,8,47,1,519,206,
2021,2,長町,長町南,8700,3679,669,551,,,,,,122,,2888,,5021,2553,63,307,,1318,780,
2021,2,長町,富沢,7876,3456,486,407,,,,,,50,,2920,,4420,3204,180,207,,510,319,
2021,2,長町,八木山動物公園,283,158,27,19,,,,,,16,,115,,125,19,,51,,22,33,
2021,2,長町,青葉山,788,292,27,27,,,,,,2,,263,,496,290,,175,,19,12,
2021,2,長町,川内,417,251,21,21,,,,,,4,,226,,166,119,,17,,13,17,
2021,2,長町,国際センター,1025,303,22,21,,,,,,8,,273,,722,79,50,555,,14,24,
2021,2,長町,大町西公園,877,547,38,38,,,,,,8,,501,,330,236,,2,,60,32,
2021,2,長町,青葉通一番町,3351,1717,140,135,,,,,,12,,1565,,1634,1135,30,6,,403,60,
2021,2,長町,宮城野通,402,154,19,12,,,,,,5,,130,,248,145,,5,,64,34,
2021,2,長町,連坊,557,304,35,32,,,,,,1,,268,,253,108,35,55,,31,24,
2021,2,長町,薬師堂,1077,472,24,21,,,,,,14,,434,,605,264,,147,,105,89,
2021,2,長町,卸町,1504,576,49,45,,,,,,18,,509,,928,815,,11,,62,40,
2021,2,長町,六丁の目,965,375,71,69,,,,,,12,,292,,590,428,,103,,33,26,
2021,2,長町,荒井,871,268,31,28,,,,,,21,,216,,603,383,,106,,56,58,
2021,2,長町南,泉中央,9053,3816,485,421,,,,,,273,,3057,1,5237,3464,,865,,483,425,
2021,2,長町南,八乙女,2754,944,131,110,,,,,,69,,744,,1810,1266,5,263,,103,173,
2021,2,長町南,黒松,1071,418,44,36,,,,,,32,,342,,653,445,,52,,79,77,
2021,2,長町南,旭ヶ丘,2619,885,103,70,,,,,,43,,739,,1734,1019,,96,,259,360,
2021,2,長町南,台原,2952,961,126,97,,,,,,15,,820,,1991,1096,,462,,134,299,
2021,2,長町南,北仙台,5019,1945,229,179,,,,,,43,,1673,,3074,2235,32,368,,215,224,
2021,2,長町南,北四番丁,8903,3354,326,294,,,,,,43,,2985,,5549,4235,6,370,1,470,467,
2021,2,長町南,勾当台公園,24631,11549,987,924,,,,,,94,,10468,,13082,10861,4,173,,1548,496,
2021,2,長町南,広瀬通,18140,9259,1219,1130,,,,,,49,,7991,,8881,7223,,510,,777,371,
2021,2,長町南,仙台,67031,35130,5509,5076,,,,,,358,,29263,,31901,23697,100,2008,3,3748,2345,
2021,2,長町南,五橋,11441,5791,629,531,,,,,,29,,5133,,5650,4061,58,685,,458,388,
2021,2,長町南,愛宕橋,3158,1569,201,190,,,,,,20,,1348,,1589,954,,153,,337,145,
2021,2,長町南,河原町,6674,3402,503,436,,,,,,30,,2869,,3272,1851,18,167,,836,400,
2021,2,長町南,長町一丁目,5765,2579,438,375,,,,,,41,,2100,,3186,1634,,177,,1031,344,
2021,2,長町南,長町,8283,3450,638,528,,,,,,101,,2711,,4833,2515,64,351,1,1168,734,
2021,2,長町南,富沢,9760,3580,506,425,,,,,,107,,2967,,6180,4095,36,725,,891,433,
2021,2,長町南,八木山動物公園,270,200,12,10,,,,,,17,,171,,70,6,,14,,31,19,
2021,2,長町南,青葉山,585,239,17,15,,,,,,9,,213,,346,115,,166,,10,55,
2021,2,長町南,川内,501,293,24,23,,,,,,4,,265,,208,143,,34,,31,,
2021,2,長町南,国際センター,1108,336,55,48,,,,,,8,,273,,772,104,44,602,,16,6,
2021,2,長町南,大町西公園,706,346,43,40,,,,,,6,,297,,360,233,,8,,67,52,
2021,2,長町南,青葉通一番町,3531,1858,185,168,,,,,,11,,1662,,1673,1055,,16,,488,114,
2021,2,長町南,宮城野通,991,484,62,46,,,,,,6,,416,,507,408,,25,,52,22,
2021,2,長町南,連坊,769,299,35,31,,,,,,6,,258,,470,222,39,135,,39,35,
2021,2,長町南,薬師堂,1533,603,64,50,,,,,,21,,518,,930,589,1,183,,83,74,
2021,2,長町南,卸町,1469,613,85,79,,,,,,30,,498,,856,687,,33,,62,74,
2021,2,長町南,六丁の目,966,426,66,57,,,,,,19,,341,,540,387,8,59,,21,65,
2021,2,長町南,荒井,821,298,28,23,,,,,,10,,260,,523,395,,33,1,54,40,
2021,2,富沢,泉中央,5999,2123,211,195,,,,,,114,,1798,,3876,2722,7,806,6,146,189,
2021,2,富沢,八乙女,1941,587,63,62,,,,,,34,,490,,1354,950,,347,,28,29,
2021,2,富沢,黒松,583,201,32,29,,,,,,12,,157,,382,300,,36,,26,20,
2021,2,富沢,旭ヶ丘,1168,265,35,32,,,,,,14,,216,,903,670,,107,,75,51,
2021,2,富沢,台原,1770,494,59,54,,,,,,9,,426,,1276,633,,500,,54,89,
2021,2,富沢,北仙台,2473,959,108,102,,,,,,16,,835,,1514,1124,9,262,,73,46,
2021,2,富沢,北四番丁,8009,2798,220,203,,,,,,28,,2550,,5211,4783,,204,15,128,81,
2021,2,富沢,勾当台公園,19926,6608,497,475,,,,,,61,,6050,,13318,12394,,192,8,445,279,
2021,2,富沢,広瀬通,15602,6583,592,572,,,,,,44,,5947,,9019,8276,1,445,4,174,119,
2021,2,富沢,仙台,45714,18655,2468,2286,,,,,,285,,15902,,27059,22704,86,2484,2,987,796,
2021,2,富沢,五橋,9590,4607,379,360,,,,,,12,,4216,,4983,3932,20,722,,164,145,
2021,2,富沢,愛宕橋,1556,738,69,66,,,,,,3,,666,,818,563,3,181,,54,17,
2021,2,富沢,河原町,2449,1094,151,147,,,,,,6,,937,,1355,1106,,94,,122,33,
2021,2,富沢,長町一丁目,2549,1157,107,101,,,,,,8,,1042,,1392,1052,2,126,,142,70,
2021,2,富沢,長町,7472,3346,551,477,,,,,,47,,2748,,4126,2973,158,159,,524,312,
2021,2,富沢,長町南,7369,3452,498,415,,,,,,87,,2867,,3917,2191,38,379,1,872,436,
2021,2,富沢,八木山動物公園,277,148,25,25,,,,,,11,,112,,129,30,,60,,26,13,
2021,2,富沢,青葉山,621,187,7,7,,,,,,5,,175,,434,255,,162,,9,8,
2021,2,富沢,川内,279,99,7,6,,,,,,6,,86,,180,161,,15,,3,1,
2021,2,富沢,国際センター,1182,279,13,13,,,,,,17,,249,,903,60,25,814,,3,1,
2021,2,富沢,大町西公園,841,305,12,12,,,,,,2,,291,,536,475,,27,,30,4,
2021,2,富沢,青葉通一番町,2418,1099,40,39,,,,,,16,,1043,,1319,1175,,11,,112,21,
2021,2,富沢,宮城野通,818,363,16,15,,,,,,6,,341,,455,411,,2,,17,25,
2021,2,富沢,連坊,827,240,44,44,,,,,,1,,195,,587,109,3,465,,9,1,
2021,2,富沢,薬師堂,1225,435,30,29,,,,,,10,,395,,790,355,,382,,16,37,
2021,2,富沢,卸町,1114,414,38,38,,,,,,8,,368,,700,599,,40,1,34,26,
2021,2,富沢,六丁の目,796,265,25,24,,,,,,7,,233,,531,410,,100,,5,16,
2021,2,富沢,荒井,662,196,36,35,,,,,,6,,154,,466,424,,10,5,4,23,
2021,2,八木山動物公園,泉中央,1807,830,93,85,,,,,,35,,702,,977,481,17,322,,97,60,
2021,2,八木山動物公園,八乙女,501,213,35,35,,,,,,8,,170,,288,96,,146,,44,2,
2021,2,八木山動物公園,黒松,195,79,7,6,,,,,,7,,65,,116,74,,32,,8,2,
2021,2,八木山動物公園,旭ヶ丘,382,116,15,12,,,,,,4,,97,,266,151,,49,,46,20,
2021,2,八木山動物公園,台原,421,179,14,12,,,,,,7,,158,,242,101,1,67,,37,36,
2021,2,八木山動物公園,北仙台,504,214,26,20,,,,,,12,,176,,290,154,,79,,37,20,
2021,2,八木山動物公園,北四番丁,1125,477,28,26,,,,,,8,,441,,648,552,,37,1,45,13,
2021,2,八木山動物公園,勾当台公園,1560,580,65,52,,,,,,5,,510,,980,787,,3,,124,66,
2021,2,八木山動物公園,広瀬通,207,80,13,13,,,,,,4,,63,,127,93,,14,,7,13,
2021,2,八木山動物公園,仙台,24863,12102,1798,1665,,,,,,247,,10057,,12761,6298,241,4194,,1260,768,
2021,2,八木山動物公園,五橋,523,236,19,17,,,,,,8,,209,,287,212,,17,,18,40,
2021,2,八木山動物公園,愛宕橋,115,68,4,4,,,,,,1,,63,,47,37,,2,,7,1,
2021,2,八木山動物公園,河原町,145,60,3,2,,,,,,,,57,,85,63,,1,,19,2,
2021,2,八木山動物公園,長町一丁目,254,75,14,14,,,,,,2,,59,,179,30,,104,,17,28,
2021,2,八木山動物公園,長町,195,122,29,24,,,,,,14,,79,,73,6,,36,,9,22,
2021,2,八木山動物公園,長町南,260,193,22,20,,,,,,10,,161,,67,2,,21,,19,25,
2021,2,八木山動物公園,富沢,205,120,22,21,,,,,,9,,89,,85,11,,43,,18,13,
2021,2,八木山動物公園,青葉山,7273,2968,207,176,,,,,,38,,2723,,4305,536,84,3610,1,41,33,
2021,2,八木山動物公園,川内,2306,1211,118,114,,,,,,22,,1071,,1095,140,,781,,86,88,
2021,2,八木山動物公園,国際センター,2443,968,114,105,,,,,,30,,824,,1475,148,18,1247,,59,3,
2021,2,八木山動物公園,大町西公園,3577,2019,150,129,,,,,,22,,1847,,1558,878,3,306,3,288,80,
2021,2,八木山動物公園,青葉通一番町,25569,14484,1222,1144,,,,,,122,,13140,,11085,5608,2,2058,1,2785,631,
2021,2,八木山動物公園,宮城野通,5472,2802,217,207,,,,,,18,,2567,,2670,1672,10,657,,206,125,
2021,2,八木山動物公園,連坊,1682,578,50,44,,,,,,7,,521,,1104,247,,756,,75,26,
2021,2,八木山動物公園,薬師堂,2075,764,98,85,,,,,,26,,640,,1311,516,,646,,50,99,
2021,2,八木山動物公園,卸町,2054,714,108,102,,,,,,25,,581,,1340,703,,438,,97,102,
2021,2,八木山動物公園,六丁の目,1330,470,81,78,,,,,,10,,379,,860,453,,318,,36,53,
2021,2,八木山動物公園,荒井,1387,480,81,74,,,,,,51,,348,,907,373,,258,2,71,203,
2021,2,青葉山,泉中央,1721,569,42,42,,,,,,7,,520,,1152,488,13,588,,28,35,
2021,2,青葉山,八乙女,459,176,3,3,,,,,,9,,164,,283,145,,117,,1,20,
2021,2,青葉山,黒松,345,129,4,4,,,,,,2,,123,,216,116,,98,,1,1,
2021,2,青葉山,旭ヶ丘,321,151,4,4,,,,,,,,147,,170,56,,112,,2,,
2021,2,青葉山,台原,479,217,23,23,,,,,,1,,193,,262,120,2,110,,23,7,
2021,2,青葉山,北仙台,969,441,22,21,,,,,,9,,410,,528,247,1,262,,14,4,
2021,2,青葉山,北四番丁,1106,456,8,8,,,,,,4,,444,,650,284,,341,,2,23,
2021,2,青葉山,勾当台公園,558,327,35,30,,,,,,1,,291,,231,76,54,72,,11,18,
2021,2,青葉山,広瀬通,73,54,10,10,,,,,,1,,42,1,19,8,,11,,,,
2021,2,青葉山,仙台,20898,11613,1358,1330,,,,,,92,,10163,,9285,3279,464,5234,,131,177,
2021,2,青葉山,五橋,462,267,20,19,,,,,,4,,243,,195,77,49,63,,3,3,
2021,2,青葉山,愛宕橋,227,138,10,10,,,,,,5,,123,,89,45,18,23,,,3,
2021,2,青葉山,河原町,333,96,5,5,,,,,,,,91,,237,138,,66,,7,26,
2021,2,青葉山,長町一丁目,241,137,7,7,,,,,,1,,129,,104,10,,80,,11,3,
2021,2,青葉山,長町,708,261,23,22,,,,,,4,,234,,447,262,,139,,16,30,
2021,2,青葉山,長町南,577,239,17,17,,,,,,6,,216,,338,123,,174,,4,37,
2021,2,青葉山,富沢,472,161,8,8,,,,,,5,,148,,311,167,,141,,,3,
2021,2,青葉山,八木山動物公園,6148,2592,218,185,,,,,,32,,2342,,3556,487,78,2903,2,37,49,
2021,2,青葉山,川内,4603,2460,208,205,,,,,,50,,2202,,2143,416,56,1650,1,4,16,
2021,2,青葉山,国際センター,2949,1731,125,124,,,,,,7,,1598,1,1218,255,57,870,,12,24,
2021,2,青葉山,大町西公園,6493,3525,219,217,,,,,,15,,3291,,2968,868,202,1833,,53,12,
2021,2,青葉山,青葉通一番町,13178,7064,546,540,,,,,,62,,6456,,6114,1585,82,4221,,145,81,
2021,2,青葉山,宮城野通,3219,1548,90,90,,,,,,13,,1445,,1671,473,3,1173,,15,7,
2021,2,青葉山,連坊,1974,388,21,21,,,,,,2,,365,,1586,479,,1088,,,19,
2021,2,青葉山,薬師堂,1696,365,18,17,,,,,,5,,342,,1331,420,,873,,4,34,
2021,2,青葉山,卸町,1578,314,22,22,,,,,,6,,286,,1264,415,,840,,6,3,
2021,2,青葉山,六丁の目,702,217,30,27,,,,,,2,,185,,485,144,,299,,4,38,
2021,2,青葉山,荒井,496,143,16,16,,,,,,3,,124,,353,183,,147,,2,21,
2021,2,川内,泉中央,889,559,36,33,,,,,,27,,496,,330,159,,149,,17,5,
2021,2,川内,八乙女,248,124,10,10,,,,,,1,,113,,124,71,,31,,5,17,
2021,2,川内,黒松,91,41,2,2,,,,,,2,,37,,50,36,,9,,2,3,
2021,2,川内,旭ヶ丘,192,93,9,8,,,,,,,,84,,99,63,,7,,11,18,
2021,2,川内,台原,167,73,5,5,,,,,,4,,64,,94,80,,10,,3,1,
2021,2,川内,北仙台,319,238,36,36,,,,,,5,,197,,81,49,,22,,5,5,
2021,2,川内,北四番丁,423,275,35,32,,,,,,1,,239,,148,126,,19,,2,1,
2021,2,川内,勾当台公園,1761,462,18,18,,,,,,9,,435,,1299,1261,,7,,11,20,
2021,2,川内,広瀬通,102,92,18,18,,,,,,2,,72,,10,4,,4,,1,1,
2021,2,川内,仙台,20587,16118,2765,2743,,,,,,89,,13262,2,4469,3071,210,871,1,232,84,
2021,2,川内,五橋,216,169,22,21,,,,,,1,,146,,47,16,2,7,,18,4,
2021,2,川内,愛宕橋,98,79,9,9,,,,,,4,,66,,19,9,7,2,,,1,
2021,2,川内,河原町,131,96,8,8,,,,,,,,88,,35,30,,4,,1,,
2021,2,川内,長町一丁目,223,140,7,7,,,,,,,,133,,83,51,,11,,21,,
2021,2,川内,長町,437,274,18,18,,,,,,2,,254,,163,93,,27,,26,17,
2021,2,川内,長町南,521,337,25,24,,,,,,2,,310,,184,127,,27,,26,4,
2021,2,川内,富沢,228,91,4,4,,,,,,2,,85,,137,125,,8,,3,1,
2021,2,川内,八木山動物公園,2023,1166,128,124,,,,,,24,,1014,,857,113,,614,,65,65,
2021,2,川内,青葉山,6917,4211,361,357,,,,,,25,,3825,,2706,539,63,2045,1,24,34,
2021,2,川内,国際センター,166,103,25,25,,,,,,11,,67,,63,33,1,21,1,7,,
2021,2,川内,大町西公園,1883,1235,120,112,,,,,,27,,1088,,648,456,10,133,,44,5,
